,race,marital-status,relationship,gender,workclass,capital-gain,income
20217,1,0,0,0,1,0,0
20218,0,1,1,0,1,0,1
20219,1,1,1,1,0,0,1
20220,0,1,0,0,1,0,0
20221,1,0,0,0,0,0,0
20222,1,1,1,1,1,0,1
20223,0,1,0,1,1,0,0
20224,1,0,0,0,1,0,0
20225,1,1,1,1,1,0,0
20226,1,0,0,1,1,0,0
20227,1,1,1,1,1,0,1
20228,1,0,0,1,0,0,0
20229,1,1,0,1,1,0,0
20230,1,0,0,0,1,0,0
20231,1,0,0,1,1,0,0
20232,1,1,1,1,1,0,1
20233,0,1,1,1,1,0,0
20234,1,1,1,1,1,0,0
20235,1,1,1,1,0,0,0
20236,1,1,1,1,1,0,1
20237,1,0,0,0,1,0,0
20238,1,0,0,0,1,0,0
20239,1,0,0,1,0,0,0
20240,1,0,0,1,0,0,0
20241,1,1,1,1,0,0,1
20242,1,0,0,1,1,0,0
20243,1,0,0,0,1,1,1
20244,1,1,1,1,1,0,0
20245,1,0,0,1,1,0,0
20246,0,0,0,1,1,0,0
20247,1,0,0,0,1,0,0
20248,1,1,1,1,1,0,1
20249,1,1,1,0,1,0,1
20250,1,0,0,1,0,0,0
20251,1,1,1,1,1,0,1
20252,1,0,0,1,1,0,0
20253,1,1,1,0,1,0,0
20254,1,0,0,1,1,0,0
20255,0,0,0,1,1,0,0
20256,1,1,1,1,1,0,1
20257,1,0,0,0,1,0,0
20258,1,0,0,1,1,0,1
20259,1,1,1,1,1,0,1
20260,1,0,0,1,1,0,0
20261,0,1,1,1,1,0,0
20262,1,0,0,1,1,0,1
20263,1,1,1,1,1,0,0
20264,1,0,0,0,1,0,1
20265,1,0,0,0,0,0,0
20266,1,0,0,0,1,0,0
20267,1,0,0,1,1,0,0
20268,1,1,0,0,1,0,0
20269,1,1,1,1,1,0,0
20270,1,1,1,1,1,0,0
20271,1,1,1,1,1,0,1
20272,1,0,0,1,1,0,0
20273,1,1,1,1,1,1,1
20274,1,0,0,0,0,0,0
20275,1,1,1,0,1,0,1
20276,1,0,0,0,1,0,0
20277,1,1,1,1,1,0,0
20278,1,0,0,1,1,0,0
20279,1,0,0,0,1,0,0
20280,1,0,0,0,1,0,0
20281,1,1,1,1,1,0,1
20282,1,0,0,0,1,0,0
20283,1,1,1,1,0,1,1
20284,1,0,0,1,1,0,0
20285,0,1,1,1,1,0,0
20286,1,0,0,1,1,0,0
20287,1,1,1,1,1,0,0
20288,1,1,1,1,1,0,0
20289,1,1,1,1,1,0,1
20290,1,1,1,1,0,1,1
20291,1,0,0,0,0,0,0
20292,1,1,1,1,0,0,0
20293,1,0,0,1,1,0,0
20294,1,1,1,1,0,0,0
20295,1,1,1,1,0,0,1
20296,1,1,1,1,1,0,1
20297,1,1,1,1,1,0,1
20298,1,1,1,1,0,0,1
20299,1,0,0,1,0,0,1
20300,1,1,1,1,1,0,0
20301,1,0,0,0,0,0,0
20302,1,0,0,1,1,0,0
20303,1,1,1,1,1,0,1
20304,1,1,1,1,0,0,0
20305,1,0,0,0,1,0,0
20306,1,0,0,1,1,0,0
20307,1,0,0,0,1,0,0
20308,1,0,0,0,1,0,0
20309,1,0,0,1,1,0,0
20310,1,1,1,0,1,0,0
20311,1,0,0,1,1,0,0
20312,1,0,0,1,1,1,1
20313,1,1,1,1,0,0,1
20314,1,0,0,0,1,0,0
20315,1,0,0,1,1,0,0
20316,1,1,0,1,0,0,0
20317,1,0,0,0,1,0,0
20318,1,1,1,1,0,0,0
20319,1,1,1,1,1,0,0
20320,1,0,0,1,1,0,0
20321,1,1,1,1,1,0,0
20322,0,1,1,1,1,0,0
20323,1,1,1,1,1,0,0
20324,1,0,0,1,1,0,0
20325,1,1,1,1,1,0,0
20326,1,0,0,1,1,0,0
20327,1,0,0,0,1,0,0
20328,1,1,1,1,0,0,0
20329,1,0,0,1,1,0,0
20330,1,1,1,1,1,0,0
20331,1,0,0,0,1,0,0
20332,1,1,1,1,0,1,1
20333,1,1,1,1,1,0,1
20334,1,1,1,1,1,0,0
20335,0,0,0,0,1,0,1
20336,1,1,1,1,1,0,0
20337,1,1,1,1,1,0,0
20338,1,1,1,1,1,0,1
20339,1,1,1,1,1,0,1
20340,1,1,1,1,1,0,1
20341,1,1,1,1,0,0,1
20342,0,0,0,0,1,0,0
20343,1,0,0,0,1,0,0
20344,1,0,0,0,1,0,0
20345,1,1,1,1,1,0,0
20346,1,1,1,1,1,0,0
20347,1,0,0,0,1,0,0
20348,1,1,1,1,1,0,1
20349,1,1,1,0,0,0,0
20350,1,1,1,1,1,0,1
20351,0,0,0,0,0,0,0
20352,1,1,1,1,1,0,0
20353,0,0,0,0,1,0,0
20354,0,1,1,1,1,0,1
20355,1,0,0,0,1,0,0
20356,1,1,1,1,0,0,0
20357,0,0,0,0,0,0,0
20358,0,0,0,0,1,0,0
20359,1,1,1,1,1,0,0
20360,1,1,1,1,1,0,0
20361,1,0,0,0,1,0,0
20362,0,0,0,1,1,0,0
20363,1,0,0,0,1,0,0
20364,1,0,0,0,1,0,0
20365,1,0,0,0,1,0,0
20366,1,0,0,0,0,0,0
20367,1,1,1,0,1,0,0
20368,1,0,0,0,1,0,0
20369,0,1,1,1,1,0,0
20370,1,0,0,0,0,0,0
20371,1,0,0,0,1,0,0
20372,1,1,1,1,1,0,0
20373,1,1,1,1,1,0,1
20374,1,1,1,1,0,1,1
20375,1,1,1,1,0,0,1
20376,1,1,1,1,1,0,1
20377,1,1,1,1,1,0,0
20378,1,1,1,1,0,0,1
20379,1,0,0,1,1,0,0
20380,1,1,1,1,0,0,1
20381,1,0,0,1,1,0,0
20382,1,0,0,0,1,0,0
20383,1,0,0,1,1,0,0
20384,1,0,0,0,1,0,0
20385,1,0,0,1,0,0,0
20386,1,0,0,0,1,0,0
20387,1,1,1,1,1,0,0
20388,0,0,0,1,1,0,0
20389,1,0,0,0,1,0,0
20390,1,1,1,1,1,0,0
20391,0,1,1,0,1,0,0
20392,0,0,0,1,1,0,0
20393,1,1,1,1,1,0,1
20394,1,0,0,1,1,0,0
20395,1,1,1,1,0,0,0
20396,1,1,1,1,1,0,0
20397,1,1,1,1,1,0,1
20398,1,0,0,1,1,0,0
20399,1,0,0,0,1,0,0
20400,1,1,1,1,0,0,0
20401,1,1,1,1,1,0,1
20402,1,1,1,0,1,1,1
20403,1,1,1,1,0,0,0
20404,1,0,0,1,0,0,0
20405,1,0,0,1,1,0,0
20406,1,1,1,1,1,0,0
20407,1,0,0,0,1,0,0
20408,1,0,0,1,1,0,0
20409,1,0,0,0,1,0,0
20410,1,1,1,1,1,0,1
20411,0,0,0,0,1,0,0
20412,1,1,1,1,1,0,0
20413,1,0,0,1,0,0,0
20414,1,1,1,1,1,0,1
20415,1,0,0,1,1,0,0
20416,1,0,0,0,1,0,0
20417,1,1,1,1,1,0,1
20418,1,0,0,0,1,0,0
20419,1,0,0,0,1,0,0
20420,1,0,0,1,1,0,0
20421,1,0,0,1,1,0,0
20422,1,1,1,1,1,0,0
20423,0,0,0,0,1,0,0
20424,1,0,0,1,1,0,0
20425,1,1,1,1,0,0,1
20426,1,0,0,1,1,0,0
20427,1,0,0,1,1,0,0
20428,0,0,0,1,1,0,0
20429,1,0,0,1,1,0,0
20430,1,1,1,1,0,0,0
20431,1,1,1,1,1,1,0
20432,1,1,1,1,1,0,1
20433,1,0,0,1,1,0,0
20434,1,0,0,0,1,0,0
20435,1,1,1,1,1,0,0
20436,1,1,1,1,0,0,0
20437,1,1,1,1,1,0,0
20438,1,0,0,0,1,0,0
20439,1,0,0,1,1,0,0
20440,1,0,0,0,1,0,0
20441,1,1,1,1,0,0,0
20442,1,1,1,1,1,0,1
20443,1,0,0,0,1,0,0
20444,1,1,1,1,1,0,0
20445,0,1,0,1,1,0,0
20446,1,1,1,1,0,0,1
20447,0,0,0,0,0,0,0
20448,1,1,1,1,0,0,0
20449,1,0,0,1,1,0,0
20450,1,1,1,1,0,0,1
20451,1,0,0,1,0,1,1
20452,1,1,1,1,1,0,0
20453,0,0,0,1,1,0,0
20454,1,0,0,1,1,0,0
20455,1,1,1,1,1,0,0
20456,0,1,1,1,1,0,0
20457,1,1,1,1,1,1,1
20458,1,0,0,1,0,0,0
20459,1,0,0,1,0,0,0
20460,1,1,1,1,0,0,0
20461,1,1,1,1,1,0,0
20462,1,0,0,1,0,0,0
20463,1,0,0,1,0,0,0
20464,1,1,1,0,1,0,1
20465,0,0,0,0,1,0,0
20466,1,0,0,1,1,0,0
20467,1,0,0,0,1,0,0
20468,1,0,0,0,1,0,0
20469,1,1,1,1,0,1,0
20470,1,0,0,0,1,0,0
20471,0,0,0,0,1,0,0
20472,1,0,0,1,1,0,0
20473,1,1,1,1,0,0,1
20474,1,1,0,1,1,0,0
20475,1,1,1,1,1,0,0
20476,1,1,1,0,1,0,0
20477,1,1,1,1,0,0,0
20478,0,1,1,0,1,0,0
20479,1,1,1,1,1,0,0
20480,1,1,1,1,0,0,0
20481,1,1,1,1,1,0,0
20482,1,0,0,1,1,0,0
20483,0,1,1,0,1,0,0
20484,1,0,0,1,0,1,1
20485,0,0,0,0,1,0,0
20486,1,0,0,1,1,0,0
20487,1,0,0,1,1,0,0
20488,1,0,0,0,1,0,0
20489,1,1,1,0,0,0,0
20490,1,0,0,0,1,0,0
20491,1,1,1,1,1,0,1
20492,1,1,1,1,0,0,0
20493,1,0,0,0,1,0,1
20494,1,0,0,0,1,0,0
20495,1,1,1,1,1,0,0
20496,1,1,1,1,1,0,0
20497,1,0,0,1,1,0,0
20498,1,1,1,1,0,0,1
20499,1,0,0,1,1,0,0
20500,1,0,0,1,1,0,0
20501,1,1,1,1,0,0,1
20502,1,1,1,1,1,0,0
20503,1,1,1,0,1,0,1
20504,0,0,0,1,0,0,0
20505,1,1,1,1,1,0,0
20506,1,0,0,0,1,0,0
20507,0,0,0,0,1,0,0
20508,1,1,0,0,1,1,1
20509,1,0,0,1,1,0,1
20510,1,0,0,1,1,0,0
20511,1,1,1,1,1,0,0
20512,1,0,0,1,1,0,1
20513,1,1,1,0,1,0,1
20514,1,0,0,1,1,0,0
20515,1,1,1,1,1,0,1
20516,1,0,0,1,1,0,1
20517,1,0,0,0,1,0,0
20518,1,1,1,1,0,0,0
20519,1,1,1,1,0,0,0
20520,1,1,1,0,1,0,1
20521,1,0,0,0,1,0,0
20522,1,0,0,0,1,0,0
20523,1,0,0,1,1,0,0
20524,1,0,0,1,1,0,0
20525,1,0,0,0,1,0,0
20526,1,0,0,0,1,0,0
20527,1,1,1,0,1,0,1
20528,1,1,1,1,1,0,0
20529,1,1,1,1,1,0,0
20530,1,1,1,1,1,0,0
20531,1,1,1,0,1,0,0
20532,1,0,0,0,1,0,0
20533,1,1,1,0,1,0,0
20534,1,0,0,1,0,0,0
20535,1,0,0,1,0,0,0
20536,1,1,1,1,0,0,1
20537,0,0,0,1,0,0,0
20538,1,0,0,1,1,0,0
20539,1,1,1,1,0,1,1
20540,0,0,0,1,1,0,0
20541,1,0,0,1,1,0,1
20542,0,1,1,1,1,0,0
20543,1,1,1,1,1,0,0
20544,1,0,0,0,1,0,0
20545,1,1,1,1,1,0,0
20546,1,1,1,1,1,0,0
20547,1,1,1,1,1,0,0
20548,1,0,0,1,1,0,0
20549,1,0,0,1,0,0,1
20550,0,1,1,1,1,0,1
20551,1,0,0,1,0,0,0
20552,1,0,0,1,1,0,0
20553,1,0,0,0,1,0,0
20554,1,1,1,1,1,0,1
20555,1,0,0,0,1,0,0
20556,1,0,0,0,1,0,0
20557,1,0,0,1,1,0,0
20558,1,1,1,1,1,0,0
20559,0,0,0,0,1,0,0
20560,1,0,0,0,1,0,0
20561,1,0,0,1,1,0,0
20562,1,0,0,0,1,0,0
20563,1,1,1,1,1,0,0
20564,1,0,0,0,1,0,0
20565,1,0,0,1,1,0,0
20566,1,1,1,1,1,0,1
20567,1,0,0,1,1,0,0
20568,1,0,0,1,1,0,0
20569,1,1,1,1,0,0,0
20570,0,0,0,0,1,0,0
20571,1,1,1,0,1,1,1
20572,1,1,1,1,1,0,0
20573,1,1,1,1,1,0,1
20574,0,1,1,1,1,0,0
20575,1,0,0,1,1,0,1
20576,1,1,1,1,1,1,1
20577,1,0,0,1,1,0,0
20578,1,1,1,0,1,0,1
20579,1,1,1,1,1,1,1
20580,1,0,0,1,1,0,0
20581,1,0,0,1,0,0,0
20582,1,0,0,1,1,0,0
20583,1,1,1,1,1,1,1
20584,1,1,1,1,0,0,1
20585,1,0,0,1,1,0,0
20586,1,1,1,1,0,0,0
20587,1,0,0,1,0,0,1
20588,1,0,0,0,1,0,0
20589,0,1,1,1,0,0,0
20590,0,1,1,1,1,0,0
20591,1,1,1,1,1,0,1
20592,1,1,1,1,1,0,1
20593,1,1,1,1,1,0,0
20594,1,1,1,1,0,0,0
20595,1,0,0,0,1,0,0
20596,1,1,0,0,1,0,0
20597,1,1,1,1,0,0,1
20598,1,0,0,0,0,0,0
20599,0,0,0,0,1,1,1
20600,1,1,1,1,1,0,0
20601,1,0,0,1,0,0,0
20602,1,0,0,1,0,1,1
20603,1,1,1,1,1,0,1
20604,1,1,1,1,0,0,0
20605,0,1,1,1,1,0,0
20606,1,1,1,1,1,0,0
20607,1,0,0,0,0,0,0
20608,1,1,1,1,0,0,1
20609,1,0,0,1,1,0,0
20610,0,0,0,0,1,0,0
20611,1,1,1,1,0,0,1
20612,1,1,1,0,1,0,0
20613,1,0,0,1,1,0,0
20614,1,0,0,0,1,0,0
20615,0,1,1,1,1,0,0
20616,1,1,1,1,1,0,0
20617,1,0,0,1,0,0,0
20618,1,0,0,0,1,0,0
20619,1,0,0,0,1,0,0
20620,1,0,0,1,0,0,0
20621,1,0,0,0,1,0,0
20622,0,1,0,1,1,0,0
20623,1,0,0,1,1,0,0
20624,0,0,0,0,1,0,0
20625,1,1,1,1,1,0,0
20626,1,1,1,1,1,0,0
20627,1,0,0,1,0,0,0
20628,1,1,1,1,0,0,0
20629,0,1,1,1,0,0,0
20630,0,1,1,1,0,1,1
20631,1,1,1,1,1,0,0
20632,1,0,0,1,1,0,0
20633,0,0,0,1,1,0,0
20634,1,1,1,1,0,0,0
20635,1,1,1,1,0,0,0
20636,1,0,0,0,1,0,0
20637,1,1,1,1,0,0,0
20638,1,0,0,0,1,0,0
20639,1,1,1,1,1,0,0
20640,1,0,0,1,1,0,0
20641,1,0,0,0,1,0,0
20642,1,0,0,1,1,0,0
20643,1,0,0,0,1,0,0
20644,1,1,1,1,0,0,0
20645,1,0,0,1,1,0,0
20646,1,1,1,0,0,0,1
20647,1,0,0,0,1,0,0
20648,1,1,1,1,1,0,1
20649,0,1,1,1,1,0,0
20650,1,1,1,1,1,0,0
20651,1,0,0,1,0,0,0
20652,1,0,0,0,1,0,0
20653,1,1,1,1,1,0,0
20654,1,0,0,0,1,0,0
20655,1,1,1,1,0,0,0
20656,1,1,1,0,1,0,0
20657,1,0,0,1,1,0,0
20658,1,0,0,0,1,0,0
20659,1,0,0,1,1,0,0
20660,1,0,0,1,1,0,0
20661,1,1,1,1,1,0,0
20662,0,0,0,0,1,0,0
20663,1,1,1,1,1,0,0
20664,0,1,1,1,1,0,0
20665,1,1,1,1,0,0,1
20666,1,0,0,1,0,0,0
20667,1,1,1,1,1,0,0
20668,1,0,0,0,1,0,0
20669,1,1,1,1,1,0,1
20670,1,0,0,0,1,0,0
20671,1,0,0,0,1,0,0
20672,1,0,0,0,1,0,0
20673,1,1,1,1,1,0,0
20674,1,0,0,1,1,0,0
20675,1,1,1,1,1,0,1
20676,1,1,1,1,1,0,1
20677,1,0,0,0,1,0,0
20678,1,1,1,1,0,0,0
20679,1,1,1,1,0,0,1
20680,1,1,1,1,1,0,1
20681,1,1,1,1,1,0,0
20682,1,0,0,1,1,0,0
20683,1,1,0,1,1,0,0
20684,1,1,0,0,0,1,1
20685,1,1,1,1,0,1,1
20686,0,0,0,0,1,0,0
20687,1,0,0,0,1,0,0
20688,1,1,1,1,0,0,1
20689,0,0,0,0,1,0,0
20690,1,0,0,1,1,0,0
20691,1,0,0,0,1,0,0
20692,1,0,0,1,1,0,0
20693,1,0,0,1,1,0,0
20694,1,1,1,1,1,0,0
20695,1,0,0,1,0,0,0
20696,1,1,1,1,0,0,0
20697,0,1,1,1,1,0,1
20698,1,1,1,1,1,0,0
20699,1,1,1,1,1,0,1
20700,1,0,0,0,1,0,0
20701,1,1,1,1,1,0,0
20702,0,0,0,0,1,0,0
20703,1,1,1,1,1,0,0
20704,1,1,1,1,0,0,0
20705,1,1,1,0,0,0,1
20706,1,0,0,0,1,0,0
20707,1,1,1,1,1,0,0
20708,1,0,0,1,0,0,0
20709,1,1,1,1,0,0,1
20710,1,0,0,0,1,0,0
20711,1,1,1,1,0,0,1
20712,0,1,1,0,0,0,0
20713,1,1,1,1,1,0,0
20714,0,0,0,0,0,0,0
20715,1,0,0,1,0,0,0
20716,0,0,0,0,1,0,0
20717,1,0,0,1,1,0,0
20718,1,0,0,1,1,0,0
20719,1,0,0,1,1,0,0
20720,1,0,0,0,1,0,0
20721,1,0,0,0,1,0,0
20722,1,0,0,0,1,0,0
20723,1,1,0,1,0,0,0
20724,1,0,0,0,1,0,0
20725,1,0,0,1,1,0,0
20726,1,1,1,1,1,0,0
20727,1,1,1,1,1,0,0
20728,1,0,0,1,1,0,0
20729,1,0,0,0,1,0,0
20730,1,0,0,1,1,0,0
20731,1,0,0,0,1,0,0
20732,1,1,1,1,0,0,1
20733,1,1,1,1,1,0,0
20734,1,0,0,0,1,0,0
20735,1,1,1,1,1,1,1
20736,1,0,0,0,1,0,0
20737,0,0,0,1,1,0,0
20738,1,1,1,1,1,0,1
20739,1,1,1,1,1,0,1
20740,1,1,1,1,0,0,0
20741,1,1,1,1,1,0,1
20742,1,0,0,1,0,0,0
20743,1,0,0,0,1,0,0
20744,0,1,1,1,0,0,1
20745,1,0,0,1,1,0,0
20746,0,0,0,1,1,0,0
20747,1,1,1,0,1,0,0
20748,1,1,1,1,0,0,0
20749,1,0,0,0,1,0,0
20750,1,1,1,0,1,0,0
20751,1,1,1,0,1,0,1
20752,0,0,0,0,0,0,0
20753,1,0,0,0,1,0,0
20754,1,1,1,1,1,0,0
20755,1,1,1,1,1,0,1
20756,1,1,1,0,1,0,1
20757,1,0,0,0,1,0,0
20758,1,0,0,0,1,0,1
20759,1,1,1,1,0,0,1
20760,1,0,0,1,1,0,0
20761,1,1,1,1,1,0,0
20762,0,0,0,0,1,0,0
20763,1,1,1,1,1,0,0
20764,1,1,1,1,1,0,1
20765,1,1,1,1,1,0,0
20766,1,1,1,1,1,0,0
20767,1,0,0,1,0,1,1
20768,1,0,0,1,0,0,0
20769,1,0,0,1,1,0,0
20770,1,0,0,0,1,0,0
20771,0,1,1,1,1,0,1
20772,1,1,1,1,0,0,1
20773,1,1,1,1,0,0,0
20774,1,0,0,1,1,0,0
20775,1,1,1,1,1,0,1
20776,1,1,1,1,0,0,1
20777,1,0,0,1,0,0,0
20778,0,1,1,1,1,0,0
20779,1,1,1,1,1,0,1
20780,1,0,0,1,1,0,0
20781,1,0,0,1,0,0,0
20782,0,0,0,1,1,0,0
20783,1,1,1,0,0,0,1
20784,0,1,1,0,1,1,1
20785,1,0,0,1,0,0,0
20786,1,1,1,1,1,0,1
20787,0,0,0,0,1,0,0
20788,0,0,0,0,1,0,0
20789,1,1,1,1,1,0,0
20790,1,1,1,1,0,1,0
20791,1,1,1,1,1,1,1
20792,1,1,1,1,0,0,0
20793,1,0,0,0,1,0,0
20794,1,1,1,1,1,0,1
20795,1,1,1,1,0,0,0
20796,1,0,0,0,1,0,0
20797,0,0,0,0,1,0,0
20798,0,1,1,1,1,0,0
20799,1,1,0,0,1,0,0
20800,1,0,0,0,1,0,0
20801,1,0,0,0,1,0,0
20802,1,1,1,1,0,0,1
20803,1,0,0,1,1,0,0
20804,1,0,0,0,1,0,0
20805,1,1,1,1,1,0,0
20806,1,0,0,1,1,0,0
20807,1,1,1,1,1,0,1
20808,1,0,0,0,1,0,0
20809,1,0,0,1,1,0,0
20810,1,0,0,1,1,0,0
20811,1,0,0,0,1,0,0
20812,1,1,1,1,0,0,0
20813,1,1,1,1,1,0,1
20814,1,0,0,1,1,0,0
20815,1,0,0,1,1,0,0
20816,1,0,0,1,0,0,0
20817,1,0,0,0,1,0,0
20818,1,0,0,0,1,0,0
20819,1,0,0,1,1,0,0
20820,1,1,1,1,0,0,0
20821,1,1,1,1,1,0,1
20822,1,1,1,1,0,0,0
20823,1,1,1,1,1,0,0
20824,1,0,0,0,0,0,0
20825,1,0,0,1,1,0,0
20826,0,1,0,0,1,0,0
20827,1,1,1,1,1,0,0
20828,0,0,0,0,1,0,0
20829,1,0,0,0,1,0,0
20830,1,0,0,0,1,0,0
20831,1,1,1,1,1,0,0
20832,1,1,1,1,0,0,0
20833,1,0,0,0,1,0,0
20834,1,0,0,1,0,0,0
20835,1,1,1,1,0,0,0
20836,1,1,1,1,0,0,0
20837,1,0,0,1,1,0,0
20838,1,1,1,1,1,0,1
20839,1,1,1,1,1,0,0
20840,1,0,0,0,1,0,0
20841,1,0,0,0,1,0,0
20842,1,0,0,0,1,0,0
20843,0,0,0,1,1,0,0
20844,1,1,1,1,0,0,1
20845,1,0,0,0,1,0,0
20846,1,1,1,1,1,1,1
20847,1,0,0,1,1,0,0
20848,1,0,0,1,1,0,0
20849,1,0,0,0,1,0,0
20850,1,1,1,0,0,1,1
20851,1,0,0,0,1,0,0
20852,0,0,0,0,0,0,0
20853,1,0,0,0,1,0,0
20854,1,1,1,1,1,0,1
20855,1,0,0,1,0,0,0
20856,1,1,1,1,0,0,0
20857,1,1,1,1,1,0,0
20858,1,1,1,1,1,0,1
20859,1,1,1,1,0,0,1
20860,1,0,0,1,1,0,0
20861,0,1,1,1,1,0,0
20862,1,1,1,1,1,0,0
20863,1,0,0,1,1,0,0
20864,1,0,0,0,1,0,0
20865,1,1,1,0,1,0,1
20866,1,1,1,1,1,0,0
20867,1,0,0,1,1,0,0
20868,1,0,0,1,1,0,1
20869,1,0,0,0,0,0,0
20870,0,0,0,1,0,0,0
20871,1,0,0,0,1,0,0
20872,1,1,1,1,1,1,0
20873,1,1,1,1,1,0,0
20874,0,0,0,1,1,0,0
20875,1,1,1,1,0,0,0
20876,1,0,0,1,1,0,0
20877,1,1,1,1,1,0,1
20878,1,1,1,1,1,0,1
20879,1,0,0,0,0,0,0
20880,1,0,0,1,1,0,0
20881,1,0,0,1,1,0,0
20882,1,0,0,0,1,0,0
20883,1,1,1,1,1,0,1
20884,1,1,1,0,1,0,1
20885,1,1,1,1,1,0,1
20886,1,0,0,0,1,0,0
20887,1,0,0,1,1,1,1
20888,1,1,1,0,1,0,0
20889,1,0,0,0,0,0,0
20890,1,1,1,1,1,0,1
20891,1,0,0,1,0,0,0
20892,0,1,1,0,1,0,0
20893,1,0,0,0,1,0,0
20894,1,0,0,1,1,0,0
20895,1,1,1,1,1,0,0
20896,1,1,1,1,0,0,1
20897,1,0,0,1,0,0,0
20898,1,0,0,1,1,0,0
20899,1,0,0,0,1,0,0
20900,1,0,0,1,1,0,0
20901,1,1,1,1,0,1,1
20902,1,0,0,0,1,0,0
20903,1,1,1,1,0,0,1
20904,0,1,1,1,1,0,0
20905,1,1,1,0,1,0,0
20906,1,1,1,1,1,0,0
20907,1,0,0,1,0,0,0
20908,1,0,0,1,1,0,0
20909,0,0,0,0,0,0,0
20910,0,1,1,1,0,0,1
20911,1,0,0,0,1,0,0
20912,1,1,1,1,1,0,0
20913,1,1,1,1,0,0,0
20914,0,1,1,1,0,0,0
20915,1,0,0,1,1,0,0
20916,1,0,0,0,1,0,0
20917,1,0,0,1,1,0,0
20918,1,1,1,1,1,0,1
20919,0,0,0,0,1,0,0
20920,1,1,1,1,1,0,0
20921,1,0,0,1,1,0,0
20922,1,1,1,1,0,1,1
20923,1,0,0,0,1,0,0
20924,1,1,1,1,0,0,0
20925,0,1,1,1,1,0,0
20926,1,1,1,1,0,0,1
20927,1,0,0,1,1,0,1
20928,1,0,0,1,1,0,0
20929,0,1,1,1,1,0,0
20930,1,1,1,1,0,0,1
20931,1,1,1,1,0,0,1
20932,1,1,1,1,1,0,1
20933,1,0,0,0,0,0,0
20934,1,0,0,0,1,0,0
20935,0,1,1,1,1,0,0
20936,1,0,0,1,1,0,0
20937,1,0,0,1,1,0,0
20938,1,1,1,1,0,0,0
20939,0,1,1,0,0,0,1
20940,1,0,0,1,0,1,1
20941,1,0,0,0,1,0,0
20942,1,0,0,0,1,0,0
20943,1,0,0,1,1,0,0
20944,1,1,1,1,1,0,0
20945,1,0,0,0,1,0,0
20946,1,0,0,1,0,0,0
20947,1,0,0,1,0,0,0
20948,1,0,0,0,1,0,0
20949,1,0,0,1,1,0,0
20950,1,0,0,0,1,0,0
20951,1,0,0,1,0,0,0
20952,1,0,0,0,1,0,0
20953,1,1,1,1,1,0,1
20954,1,0,0,0,1,0,0
20955,1,0,0,1,1,0,0
20956,1,0,0,1,1,0,0
20957,1,1,1,1,0,0,0
20958,1,0,0,1,1,0,0
20959,1,1,1,1,0,0,0
20960,1,1,1,1,1,0,1
20961,1,1,1,1,0,0,1
20962,1,0,0,0,1,1,1
20963,1,0,0,1,1,0,0
20964,1,1,1,1,1,0,0
20965,1,1,1,0,1,0,1
20966,1,0,0,1,1,1,1
20967,0,1,1,1,1,0,0
20968,1,0,0,0,1,0,0
20969,0,1,1,0,1,0,0
20970,1,1,1,0,1,0,0
20971,1,1,1,1,1,0,0
20972,1,1,1,1,1,0,1
20973,1,0,0,1,1,0,0
20974,0,0,0,1,1,0,0
20975,1,1,1,1,1,1,1
20976,1,0,0,1,0,0,0
20977,1,0,0,1,0,0,0
20978,1,1,0,1,1,1,0
20979,1,0,0,0,1,0,0
20980,0,0,0,0,1,0,0
20981,1,0,0,0,1,0,0
20982,1,0,0,1,1,0,0
20983,1,1,1,1,1,0,0
20984,1,0,0,0,1,0,0
20985,1,0,0,1,0,0,0
20986,1,0,0,1,1,0,0
20987,1,1,1,0,1,0,1
20988,1,0,0,1,1,0,0
20989,1,0,0,0,1,0,0
20990,0,0,0,0,1,0,0
20991,1,0,0,0,1,0,0
20992,1,1,1,1,0,0,0
20993,1,0,0,0,1,0,0
20994,1,0,0,0,1,0,0
20995,1,1,1,1,0,0,0
20996,1,0,0,1,1,0,0
20997,1,0,0,0,0,1,1
20998,1,1,1,1,1,0,0
20999,1,1,1,1,1,0,1
21000,0,0,0,1,1,0,0
21001,1,1,1,1,1,0,1
21002,1,0,0,0,1,0,0
21003,0,0,0,1,1,0,0
21004,1,1,0,0,1,0,0
21005,1,0,0,0,0,0,0
21006,1,0,0,0,1,0,0
21007,1,1,1,1,1,0,0
21008,1,0,0,0,1,0,0
21009,1,1,1,1,0,1,1
21010,1,1,1,1,1,0,0
21011,0,1,1,1,1,0,0
21012,1,1,1,1,1,0,1
21013,1,0,0,0,0,0,0
21014,1,0,0,0,1,0,0
21015,1,0,0,1,0,0,0
21016,1,1,1,1,0,0,0
21017,1,1,1,1,1,0,0
21018,1,0,0,0,1,0,0
21019,1,0,0,1,1,0,1
21020,0,0,0,0,0,0,0
21021,1,1,1,1,1,0,0
21022,1,1,1,1,1,1,1
21023,1,0,0,1,1,0,0
21024,1,0,0,1,1,0,0
21025,1,0,0,0,0,0,0
21026,1,1,1,1,0,0,1
21027,1,1,1,1,1,0,1
21028,1,1,1,1,0,0,1
21029,1,1,1,1,0,0,1
21030,1,1,1,1,0,0,0
21031,1,1,1,1,1,0,1
21032,1,1,1,1,1,0,0
21033,1,0,0,1,1,0,0
21034,1,1,1,1,1,0,0
21035,1,1,1,1,0,0,0
21036,1,1,1,1,0,0,1
21037,0,0,0,0,0,0,0
