,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
17608,1,2,5,2,8,1,2,2,1,1,3,2,1
17609,1,2,8,1,10,2,2,2,1,1,1,1,1
17610,2,2,8,1,12,2,2,2,1,1,2,1,2
17611,1,2,5,2,12,1,1,1,1,1,2,1,1
17612,1,1,6,2,11,1,2,2,1,1,3,1,2
17613,2,2,10,2,6,1,1,2,1,2,2,1,1
17614,1,2,1,2,1,1,2,1,1,1,1,1,1
17615,1,2,8,1,12,2,2,2,1,1,2,1,1
17616,2,2,8,2,12,1,2,1,1,1,2,1,1
17617,1,1,6,2,10,1,2,1,1,1,2,2,1
17618,1,1,8,2,7,1,2,2,1,1,3,1,1
17619,2,2,8,2,1,1,2,1,1,1,2,2,1
17620,1,2,5,2,1,1,2,1,1,1,2,1,1
17621,1,2,5,2,3,1,2,2,2,1,2,1,1
17622,2,2,5,2,12,1,2,1,1,1,1,1,1
17623,1,2,5,2,7,1,1,1,1,1,2,1,1
17624,1,1,7,1,10,2,2,2,1,2,3,1,2
17625,1,2,3,2,1,1,2,2,1,1,2,1,1
17626,1,2,9,2,8,1,1,2,1,1,2,1,1
17627,1,2,3,1,10,2,2,2,1,1,1,1,1
17628,1,2,3,1,10,2,2,2,1,1,2,1,2
17629,2,2,9,2,8,1,1,1,1,1,1,1,1
17630,1,2,8,1,10,2,2,2,1,1,3,1,1
17631,1,2,6,2,10,1,2,2,1,1,1,1,1
17632,1,2,1,1,1,2,2,1,1,1,2,1,1
17633,2,2,9,2,12,1,2,2,1,1,1,1,1
17634,1,1,6,2,10,1,2,2,1,1,1,1,1
17635,1,2,5,2,8,1,1,1,1,1,1,1,1
17636,1,2,5,2,8,1,2,1,1,1,1,1,1
17637,1,2,3,2,1,1,2,1,1,1,2,1,1
17638,1,1,8,1,5,2,2,2,1,1,2,1,1
17639,1,2,5,2,8,1,1,1,1,1,1,1,1
17640,1,2,5,1,12,2,2,1,2,1,1,1,1
17641,2,2,8,2,1,1,2,2,1,2,1,1,1
17642,1,2,3,2,12,1,2,2,1,1,2,1,1
17643,1,2,10,1,14,2,2,2,1,1,1,2,1
17644,1,2,9,1,3,2,2,2,1,1,2,1,1
17645,1,2,10,1,7,2,2,2,1,1,2,2,2
17646,1,2,6,2,10,1,2,1,1,1,2,1,1
17647,1,2,5,2,8,1,2,1,1,1,2,1,1
17648,1,1,3,1,4,2,2,2,1,1,2,1,1
17649,2,2,8,2,7,1,2,2,1,1,2,1,1
17650,2,2,9,2,3,1,2,2,1,1,2,1,1
17651,2,1,9,2,10,1,2,2,1,1,1,1,1
17652,1,2,3,1,10,2,1,2,1,1,1,1,1
17653,1,2,5,1,4,2,2,1,1,1,2,1,1
17654,1,1,5,1,3,2,2,2,1,1,2,1,1
17655,2,2,8,2,7,1,2,2,1,1,2,1,1
17656,1,1,3,1,4,2,2,2,1,1,2,1,2
17657,1,2,6,1,10,2,2,2,1,1,3,1,2
17658,2,1,5,1,4,2,2,2,1,1,2,1,1
17659,1,2,8,1,4,2,2,2,1,1,2,1,1
17660,1,1,8,1,12,2,2,2,1,1,3,1,2
17661,1,1,7,1,10,2,2,2,1,2,2,1,2
17662,1,2,3,2,1,1,1,1,1,1,2,2,1
17663,2,2,9,2,12,1,2,1,1,1,1,1,1
17664,1,2,5,2,3,1,2,2,1,1,2,1,1
17665,2,1,8,1,8,2,2,1,1,1,1,1,1
17666,1,2,9,2,12,1,2,1,1,1,2,1,1
17667,1,2,9,1,3,2,2,2,1,1,2,1,1
17668,1,2,7,2,10,1,2,2,2,1,2,1,2
17669,1,1,7,2,10,1,1,1,1,2,2,1,1
17670,1,1,3,1,1,2,1,2,1,1,2,1,1
17671,1,1,8,1,8,2,2,2,1,2,2,1,2
17672,1,1,5,1,12,2,2,2,2,1,3,1,2
17673,1,2,8,1,12,2,2,2,1,1,2,1,2
17674,1,2,3,1,10,2,2,2,1,1,2,1,1
17675,1,2,8,1,4,2,2,2,1,1,3,1,2
17676,2,2,8,2,8,1,2,1,1,1,1,1,1
17677,1,2,1,1,5,2,2,2,1,1,2,1,1
17678,2,1,8,2,10,1,2,1,1,1,1,1,1
17679,1,1,5,1,12,2,2,1,1,1,1,1,1
17680,1,2,5,2,12,1,2,1,1,1,2,1,1
17681,1,2,8,2,10,1,2,2,1,1,2,1,1
17682,1,2,2,2,8,1,1,1,1,1,2,1,1
17683,1,1,7,2,10,1,2,2,1,2,2,1,2
17684,1,2,6,1,12,2,2,2,1,1,2,1,2
17685,1,2,10,2,7,1,2,1,1,1,2,2,1
17686,1,2,9,2,6,1,2,2,1,1,2,1,1
17687,1,2,3,1,10,2,2,2,1,1,2,1,1
17688,1,2,8,1,12,2,2,1,1,1,1,1,1
17689,1,2,5,2,7,1,2,2,1,1,2,1,1
17690,1,2,8,1,6,2,2,2,1,1,2,1,1
17691,1,1,10,2,8,1,2,1,1,1,2,1,1
17692,1,1,3,2,10,1,2,2,1,1,1,1,1
17693,1,2,5,2,6,1,1,2,1,1,2,1,1
17694,1,1,9,1,3,2,2,2,1,1,2,1,1
17695,1,1,5,1,11,2,2,2,1,1,3,1,2
17696,1,1,3,1,3,2,2,2,1,1,2,1,1
17697,1,1,6,2,10,1,2,1,1,1,1,1,1
17698,1,1,1,1,1,2,2,1,2,1,1,1,2
17699,1,2,5,2,11,1,1,2,1,1,2,1,1
17700,1,2,10,2,3,1,2,2,1,1,2,2,1
17701,1,2,9,1,3,2,2,2,1,1,2,1,1
17702,1,2,10,1,6,2,2,2,1,1,2,1,1
17703,2,2,9,2,8,1,2,2,1,1,2,1,1
17704,1,2,5,2,6,1,2,2,1,1,2,1,1
17705,1,2,8,2,1,1,2,1,1,1,2,1,1
17706,1,2,3,1,4,2,1,2,1,1,2,1,1
17707,1,2,6,2,4,1,2,1,1,1,2,1,2
17708,2,2,10,2,3,1,1,2,1,1,1,1,1
17709,1,2,5,1,3,2,2,2,2,1,2,1,2
17710,2,1,5,1,12,2,2,1,1,1,2,1,1
17711,1,1,3,2,10,1,2,1,1,1,2,1,1
17712,1,2,5,1,1,2,2,2,1,1,2,1,1
17713,1,2,5,1,8,1,2,1,1,1,2,1,1
17714,2,2,8,2,1,1,2,1,1,1,2,2,1
17715,1,2,7,1,4,2,2,2,1,1,1,1,1
17716,2,2,5,2,10,1,2,1,1,1,2,1,1
17717,1,2,3,1,4,2,2,2,1,1,2,1,2
17718,1,2,8,2,1,1,2,1,1,1,1,1,1
17719,1,2,5,1,7,2,2,2,1,1,2,1,2
17720,2,2,9,2,8,1,2,1,1,1,1,1,1
17721,1,1,6,2,10,1,1,2,1,1,2,2,1
17722,2,2,5,2,13,1,2,1,1,1,1,2,1
17723,1,2,5,1,14,2,2,2,1,1,2,2,2
17724,2,1,3,1,4,2,2,2,1,2,3,1,2
17725,1,2,5,1,6,2,2,2,1,1,2,1,1
17726,1,2,8,1,12,2,2,2,1,1,2,1,1
17727,1,2,8,1,8,2,2,2,1,2,2,1,1
17728,1,2,9,2,8,1,2,1,1,1,2,1,1
17729,2,2,9,2,9,1,1,1,1,1,1,1,1
17730,1,1,5,2,1,1,2,1,1,2,2,1,1
17731,2,2,9,2,8,1,2,1,1,1,1,1,1
17732,1,2,5,2,6,1,2,2,1,1,1,1,1
17733,2,2,8,2,12,1,2,1,1,1,2,1,1
17734,1,2,5,2,1,1,2,1,1,1,2,1,1
17735,1,1,6,2,1,1,2,1,1,1,2,1,1
17736,2,2,9,2,7,1,2,1,1,1,2,1,1
17737,1,2,6,1,12,2,2,1,1,1,2,1,1
17738,1,2,8,2,12,1,2,1,1,1,1,1,1
17739,1,2,5,1,13,2,2,2,1,1,2,1,2
17740,1,2,3,1,4,2,2,2,1,1,2,1,1
17741,1,2,5,1,12,2,2,2,1,1,3,1,2
17742,2,1,5,1,5,2,2,2,1,1,3,1,1
17743,2,2,10,2,3,1,2,2,1,1,1,1,1
17744,1,2,5,2,3,1,1,2,1,1,2,1,1
17745,1,1,2,1,4,2,2,2,1,1,3,1,1
17746,1,2,5,2,3,1,2,2,1,1,2,2,1
17747,1,2,1,1,12,2,2,1,1,2,2,1,2
17748,1,2,5,2,7,1,1,1,1,1,1,1,1
17749,1,2,3,2,1,1,2,1,1,1,2,1,1
17750,1,2,9,1,14,2,2,2,1,1,3,1,1
17751,1,1,5,2,3,1,2,2,1,1,1,1,1
17752,1,1,7,2,10,1,2,2,1,1,2,2,2
17753,2,2,3,2,7,1,2,2,1,1,1,1,1
17754,1,1,8,1,1,2,2,2,1,2,2,1,1
17755,1,2,8,2,8,1,1,2,1,1,2,1,1
17756,2,2,5,2,8,1,2,2,1,1,2,1,1
17757,1,2,9,1,7,2,1,1,1,1,2,1,1
17758,1,1,8,1,5,2,2,2,1,1,2,1,1
17759,1,2,5,2,12,1,1,1,1,1,1,1,1
17760,2,2,8,1,4,2,2,2,1,1,1,1,2
17761,2,2,5,1,3,2,2,2,1,1,2,1,1
17762,1,1,3,2,13,1,1,2,1,1,1,1,1
17763,2,1,9,2,8,1,2,1,1,1,1,1,1
17764,1,2,5,2,3,1,1,2,1,1,2,1,1
17765,1,2,10,2,8,1,2,1,1,1,1,2,1
17766,1,2,3,1,10,2,2,2,1,1,2,1,2
17767,1,2,5,2,3,1,2,2,1,1,2,1,1
17768,1,2,3,1,10,2,2,2,1,1,2,1,2
17769,1,2,8,2,4,1,1,1,1,2,1,1,1
17770,1,2,3,1,11,2,1,2,1,1,1,1,1
17771,1,2,5,2,7,1,1,1,1,1,2,1,1
17772,1,2,8,1,10,2,2,2,1,1,2,1,1
17773,1,2,3,1,4,2,2,2,1,1,1,1,2
17774,1,1,6,2,10,1,2,1,1,1,2,1,1
17775,1,2,8,2,4,1,2,1,1,1,2,1,1
17776,1,1,9,1,5,2,2,2,1,1,3,1,1
17777,2,2,3,2,10,1,2,2,1,1,2,1,1
17778,1,2,2,1,10,2,2,2,1,1,2,1,2
17779,1,1,5,2,5,1,2,2,1,1,3,1,1
17780,1,2,5,2,3,1,2,1,1,1,2,1,1
17781,1,2,8,1,4,2,2,2,1,1,2,1,2
17782,1,2,5,2,3,1,2,2,1,1,1,2,1
17783,2,2,5,2,1,1,2,1,1,1,2,1,1
17784,1,1,3,1,12,2,2,2,1,1,2,1,2
17785,1,2,8,2,12,1,2,2,1,1,1,1,1
17786,1,1,3,2,5,1,2,2,1,1,2,2,1
17787,1,2,3,1,10,2,2,2,1,1,2,1,2
17788,1,2,5,2,6,1,2,2,1,1,1,1,1
17789,1,2,5,1,12,2,2,2,1,1,2,1,2
17790,1,2,9,1,3,2,1,2,1,1,2,1,1
17791,1,2,8,2,1,1,1,1,1,1,2,1,1
17792,1,2,5,2,3,1,2,2,1,1,1,1,1
17793,2,2,8,1,12,2,2,2,1,1,2,1,2
17794,1,2,5,2,7,1,2,2,1,1,2,1,1
17795,1,1,8,2,1,1,1,1,1,1,1,1,1
17796,1,2,6,2,4,1,2,2,1,1,2,1,2
17797,2,2,9,2,6,1,2,2,1,1,1,1,1
17798,1,1,8,1,4,2,2,2,1,1,2,1,1
17799,1,1,5,1,5,2,2,2,1,1,1,1,1
17800,1,2,8,2,1,1,2,1,1,1,2,1,1
17801,2,2,3,2,8,1,2,1,1,1,1,1,1
17802,2,1,9,1,3,2,1,2,1,1,2,1,2
17803,1,2,8,2,6,1,2,2,1,1,2,1,1
17804,1,2,8,2,3,1,2,2,1,1,2,1,1
17805,1,2,6,1,4,2,1,2,1,1,2,2,1
17806,2,2,8,2,10,1,2,2,1,1,1,1,1
17807,2,1,8,2,12,1,2,2,1,1,2,1,1
17808,1,2,2,2,4,1,2,1,1,1,1,2,1
17809,1,2,9,1,5,2,1,1,1,1,2,1,1
17810,1,1,3,1,12,2,2,2,1,1,3,2,1
17811,1,1,9,1,14,2,2,2,1,1,1,1,1
17812,1,2,3,2,4,1,2,2,1,1,2,1,1
17813,1,2,5,2,7,1,2,1,1,1,1,1,1
17814,1,2,5,1,6,2,2,2,1,1,1,2,1
17815,1,2,10,1,7,2,2,2,1,1,2,1,1
17816,1,2,10,1,3,2,2,2,1,1,3,1,1
17817,1,2,8,2,8,1,2,1,1,1,2,1,1
17818,1,2,8,2,12,1,2,1,1,1,1,1,1
17819,1,2,1,2,1,1,2,1,1,1,2,1,1
17820,1,2,2,2,13,1,2,1,1,1,2,1,1
17821,1,2,8,2,13,1,2,2,1,1,1,1,1
17822,1,2,5,2,3,1,2,2,1,1,2,1,1
17823,1,2,5,1,3,2,2,2,1,1,2,1,1
17824,1,1,5,1,12,2,2,1,1,1,3,1,1
17825,1,2,6,2,4,1,2,2,1,1,2,1,2
17826,1,2,3,1,10,2,2,2,1,1,2,1,2
17827,2,1,4,2,10,1,2,1,1,1,2,1,2
17828,1,2,5,1,6,2,2,2,1,1,2,1,2
17829,1,1,5,2,4,1,2,2,1,1,2,1,1
17830,1,1,3,1,1,2,2,2,1,1,2,1,1
17831,1,1,3,1,10,2,2,2,1,1,2,1,2
17832,2,2,5,2,5,1,2,2,1,1,3,1,1
17833,1,2,8,2,4,1,1,1,1,1,2,1,1
17834,1,1,4,1,10,2,2,2,1,1,2,1,2
17835,1,2,7,1,3,2,1,2,1,2,2,2,2
17836,1,2,3,1,3,2,2,2,1,1,2,1,2
17837,2,2,5,2,12,1,2,1,1,2,1,1,1
17838,1,1,5,1,3,2,2,2,1,1,2,2,1
17839,1,2,5,1,7,2,2,2,1,1,2,1,1
17840,1,1,7,1,10,2,2,2,1,2,3,1,2
17841,2,2,8,2,8,1,2,2,1,1,2,1,1
17842,1,1,6,1,4,2,2,2,1,1,2,1,1
17843,1,2,5,2,7,1,2,1,1,1,2,1,1
17844,1,2,5,2,7,1,2,1,1,2,2,1,1
17845,1,2,8,1,3,2,2,2,1,1,3,1,2
17846,1,2,5,1,1,2,2,2,1,1,3,1,1
17847,2,2,6,1,12,2,2,2,1,1,3,1,2
17848,2,1,3,2,10,1,2,1,1,1,1,1,1
17849,1,2,5,2,1,1,2,1,1,1,2,1,1
17850,1,1,9,1,3,2,2,2,1,1,2,1,1
17851,1,1,8,1,12,2,2,2,1,1,3,1,2
17852,1,1,7,2,4,1,1,1,1,1,2,1,2
17853,1,1,3,2,10,1,2,2,1,1,1,1,1
17854,2,2,8,2,1,1,2,1,1,1,2,2,1
17855,1,2,5,2,6,1,2,2,1,1,1,1,1
17856,2,2,10,2,14,1,2,2,1,2,2,1,1
17857,1,2,8,2,1,1,2,2,1,1,1,1,1
17858,1,2,3,2,12,1,2,2,1,1,2,1,1
17859,1,1,8,1,5,2,2,2,1,1,1,1,1
17860,1,1,1,1,4,2,2,2,2,1,2,1,2
17861,1,1,7,1,14,2,2,2,2,1,2,1,2
17862,1,2,3,2,12,1,2,1,1,1,2,1,1
17863,1,2,8,1,14,2,2,2,1,1,2,1,2
17864,1,2,5,1,6,2,2,2,1,1,3,1,1
17865,1,1,5,1,4,2,2,2,1,1,2,1,1
17866,1,1,5,1,7,2,2,2,1,1,2,1,1
17867,1,2,5,1,12,2,2,2,1,1,2,1,2
17868,2,1,9,1,4,2,2,2,1,1,1,1,1
17869,1,2,8,2,1,1,2,1,1,1,2,1,1
17870,1,2,5,1,14,2,2,2,1,1,2,1,1
17871,2,2,8,2,8,1,2,2,1,1,1,1,1
17872,1,2,1,2,10,1,2,1,1,1,2,1,1
17873,1,2,8,1,3,2,2,2,1,1,2,1,1
17874,1,2,5,2,6,1,2,2,1,1,2,1,1
17875,1,2,5,1,10,1,1,2,1,1,2,2,2
17876,2,2,8,2,14,1,2,2,1,1,1,1,1
17877,1,1,3,2,1,1,2,1,1,1,2,1,1
17878,1,2,8,2,4,1,2,2,1,1,2,1,1
17879,1,2,9,2,8,1,1,1,1,1,2,1,1
17880,1,2,5,2,4,1,2,1,1,1,2,1,1
17881,1,2,8,1,4,2,2,2,2,1,3,1,2
17882,1,2,5,2,3,1,1,2,1,1,2,1,1
17883,2,2,8,2,12,1,2,2,1,1,2,1,1
17884,2,2,8,2,12,1,2,1,1,1,1,1,1
17885,1,2,3,1,12,2,2,2,1,1,2,1,1
17886,1,2,6,1,4,2,2,2,1,1,3,1,2
17887,2,1,8,2,8,1,2,2,1,1,2,1,1
17888,1,2,3,1,4,2,2,2,1,1,2,1,2
17889,1,1,7,1,10,2,2,2,1,1,1,1,2
17890,1,2,5,2,7,1,2,1,1,1,2,1,1
17891,2,1,8,2,4,1,2,2,1,1,2,1,1
17892,1,2,5,2,3,1,2,2,1,1,2,1,1
17893,2,2,8,2,6,1,2,2,1,1,1,1,1
17894,2,1,8,2,5,1,2,2,1,2,1,1,1
17895,1,2,5,2,7,1,1,1,1,1,2,1,1
17896,1,1,5,2,1,1,2,1,1,1,1,1,1
17897,1,1,3,1,12,2,2,2,2,1,2,1,2
17898,1,2,8,2,1,1,2,1,1,1,2,1,1
17899,1,2,7,1,13,2,2,2,1,2,2,1,2
17900,1,1,9,1,5,2,2,2,1,2,3,1,1
17901,1,1,3,1,4,2,2,2,1,1,2,1,2
17902,1,1,3,1,10,2,2,1,1,1,3,1,1
17903,1,1,3,1,4,2,2,2,1,1,2,1,2
17904,2,1,3,2,10,1,2,1,1,1,2,1,1
17905,1,1,8,2,10,1,2,1,1,1,2,1,1
17906,2,2,9,2,12,1,2,1,1,1,1,1,1
17907,1,2,5,1,7,2,2,2,1,1,2,1,1
17908,2,1,5,1,5,2,2,2,1,2,3,1,1
17909,2,2,8,2,7,1,2,1,1,1,2,1,1
17910,2,2,8,2,8,1,2,1,1,1,1,1,1
17911,1,2,8,1,12,2,2,2,1,1,2,1,1
17912,1,2,7,1,10,2,2,2,2,1,2,1,2
17913,1,1,3,1,4,2,2,2,1,2,2,1,2
17914,1,2,8,1,4,1,2,2,2,1,2,1,2
17915,2,2,8,2,12,1,2,1,1,1,1,1,1
17916,2,1,3,2,10,1,1,2,1,1,2,1,1
17917,1,2,4,1,10,2,2,2,1,1,2,1,2
17918,2,2,5,2,1,1,2,2,1,1,2,1,1
17919,1,2,3,1,4,2,2,2,2,1,2,1,2
17920,2,2,8,2,8,1,2,2,1,1,1,1,1
17921,1,2,8,1,13,2,2,2,1,1,2,2,1
17922,1,1,3,1,12,2,2,2,1,1,3,1,1
17923,1,2,1,2,5,1,2,2,1,1,2,1,1
17924,2,2,10,2,5,1,2,2,1,1,1,2,1
17925,1,2,8,2,1,1,2,1,1,1,2,1,1
17926,2,2,8,2,3,1,2,2,1,1,2,1,1
17927,1,2,5,1,1,2,2,1,1,1,2,1,2
17928,1,2,2,2,1,1,2,1,1,1,2,1,1
17929,2,2,8,2,1,1,2,1,1,1,2,1,1
17930,1,2,6,1,4,2,2,2,1,2,2,1,2
17931,1,1,5,1,1,2,2,2,1,1,2,1,1
17932,1,2,3,2,4,1,2,2,1,1,2,1,1
17933,1,2,8,1,7,2,2,2,1,1,2,1,1
17934,2,1,1,2,10,1,2,1,1,1,2,1,2
17935,1,2,9,2,8,1,1,1,1,1,2,1,1
17936,1,2,8,1,14,2,2,2,1,1,2,1,1
17937,1,2,5,2,3,1,2,2,2,1,2,1,2
17938,1,1,3,1,10,2,2,2,1,1,2,1,2
17939,1,2,5,1,14,2,2,2,1,1,2,1,1
17940,1,1,8,2,5,1,2,2,1,1,2,1,1
17941,1,2,9,1,12,2,2,2,1,2,2,1,2
17942,1,1,5,2,1,1,2,1,1,1,2,1,1
17943,2,2,8,2,1,1,2,2,1,1,1,1,1
17944,1,2,5,1,3,2,2,2,1,1,3,1,2
17945,1,2,5,1,3,2,2,2,1,1,2,1,1
17946,1,1,5,1,3,2,2,2,1,1,2,1,1
17947,1,2,6,1,4,2,1,2,1,2,2,1,2
17948,1,2,3,1,4,2,2,2,1,1,2,1,2
17949,1,2,5,1,12,2,2,2,1,1,2,1,1
17950,1,2,3,2,10,1,2,1,1,1,2,1,1
17951,1,2,8,1,4,2,1,2,1,1,2,1,1
17952,1,1,5,1,4,2,2,2,1,1,2,1,1
17953,1,2,5,1,6,2,2,2,1,1,2,1,1
17954,2,1,3,2,10,1,2,2,1,1,1,1,1
17955,2,1,4,1,4,2,2,2,1,1,1,1,2
17956,1,1,3,1,10,2,2,2,1,1,2,1,2
17957,1,2,5,1,12,2,2,2,1,1,2,1,2
17958,1,2,5,1,12,2,2,2,2,1,2,1,2
17959,1,2,7,2,10,1,2,2,1,1,2,1,2
17960,2,2,8,1,8,2,2,2,1,1,2,1,1
17961,1,1,5,2,3,1,1,2,1,1,2,1,1
17962,1,2,2,1,4,2,2,2,1,1,2,2,2
17963,1,1,6,2,10,1,2,2,1,1,2,1,1
17964,2,2,5,2,3,1,1,2,1,1,2,1,1
17965,1,2,5,2,7,1,2,2,1,1,2,1,1
17966,1,1,5,1,4,2,2,1,1,1,2,1,2
17967,1,2,9,1,4,2,2,1,1,1,2,2,1
17968,1,2,6,1,10,2,2,2,1,1,1,1,2
17969,1,2,3,1,4,2,2,2,1,1,3,1,2
17970,1,2,5,1,14,2,2,2,1,1,1,1,1
17971,2,1,8,2,1,1,2,1,1,1,2,1,1
17972,1,1,6,1,12,2,2,2,1,1,3,1,1
17973,1,1,8,2,10,1,2,2,1,1,2,1,1
17974,1,2,8,1,6,2,2,1,1,1,1,1,1
17975,1,1,8,1,4,2,2,2,1,1,2,1,1
17976,1,2,7,2,10,1,2,2,2,1,2,1,2
17977,1,2,3,1,1,2,2,1,1,1,2,1,2
17978,2,2,5,2,6,1,2,2,1,1,2,1,1
17979,1,1,5,1,8,1,2,1,1,1,2,1,1
17980,1,1,9,2,8,1,1,1,1,1,2,2,1
17981,1,1,5,1,11,2,2,2,1,1,2,1,2
17982,2,2,5,2,3,1,2,2,1,1,2,1,1
17983,1,2,1,2,7,1,2,2,1,1,2,1,1
17984,1,2,5,2,12,1,2,1,1,1,2,1,1
17985,1,1,3,2,10,1,1,1,1,1,2,1,2
17986,1,2,3,1,12,2,2,2,1,1,3,1,2
17987,1,2,3,1,12,2,2,2,1,1,2,1,1
17988,1,2,5,2,12,1,1,1,1,1,2,1,1
17989,1,1,8,1,7,2,2,2,1,1,2,1,1
17990,1,2,9,1,3,2,2,2,1,1,3,1,2
17991,1,2,10,2,7,1,1,1,1,1,1,1,1
17992,2,2,8,2,8,1,2,1,1,1,3,1,1
17993,1,2,9,2,7,1,1,1,1,1,2,1,1
17994,1,2,5,2,8,1,1,2,1,1,1,1,1
17995,1,2,5,1,12,1,2,2,1,1,2,1,1
17996,2,2,10,1,5,1,2,2,1,1,2,2,1
17997,1,1,5,1,12,2,2,2,1,1,2,1,1
17998,1,2,5,1,7,2,2,1,1,1,2,1,2
17999,2,2,8,1,12,2,1,2,1,1,2,1,2
18000,1,2,9,2,7,1,2,2,1,1,2,2,1
18001,2,2,5,2,12,1,1,2,1,1,2,2,1
18002,1,2,3,1,12,2,2,1,1,1,1,1,1
18003,1,1,3,2,12,1,2,2,1,1,3,1,2
18004,1,2,10,2,3,1,2,2,1,1,2,1,1
18005,1,1,3,1,4,2,2,2,1,2,2,1,2
18006,1,2,9,2,7,1,2,2,1,1,2,1,1
18007,1,2,5,2,10,1,2,1,1,1,1,1,1
18008,1,2,1,1,6,2,2,2,1,1,2,1,1
18009,1,2,3,1,12,2,2,2,1,2,2,1,2
18010,2,1,5,2,8,1,2,2,1,1,1,1,1
18011,2,2,8,2,1,1,2,2,1,1,1,1,1
18012,1,2,8,1,3,2,2,2,1,1,2,2,1
18013,1,2,3,1,5,2,2,2,1,1,2,1,2
18014,1,2,3,1,3,2,2,2,1,1,3,1,2
18015,1,2,3,1,12,2,2,2,1,1,2,1,2
18016,1,2,9,2,1,1,2,1,1,1,2,1,1
18017,1,1,3,2,4,1,2,2,1,1,3,1,2
18018,1,1,5,1,8,2,2,2,1,2,2,1,1
18019,1,1,8,2,3,1,2,2,1,1,1,1,1
18020,1,2,3,2,1,1,1,2,1,1,3,1,1
18021,1,1,7,1,12,2,2,1,2,1,1,1,2
18022,1,1,3,1,5,2,2,2,1,2,3,1,2
18023,1,1,9,1,14,2,2,2,1,1,2,1,1
18024,1,2,3,1,12,2,2,2,1,1,2,1,1
18025,1,2,10,2,7,1,2,2,1,1,2,1,1
18026,1,2,3,1,4,2,1,1,1,1,1,1,2
18027,1,2,5,2,7,1,2,1,1,1,2,1,1
18028,1,2,5,2,8,1,1,1,1,1,1,1,1
18029,1,1,10,1,3,2,2,2,1,1,1,1,1
18030,1,2,5,1,3,1,2,2,1,1,2,2,1
18031,1,2,8,2,10,1,2,2,1,1,2,2,1
18032,1,2,3,1,4,2,1,2,1,1,2,2,1
18033,1,2,8,2,8,1,2,1,1,1,2,1,1
18034,1,2,8,2,8,1,1,2,1,1,2,1,1
18035,1,2,5,2,6,1,2,2,1,1,2,1,1
18036,1,2,9,2,7,1,2,2,1,1,2,2,1
18037,1,1,3,2,10,1,2,2,1,1,2,1,1
18038,1,2,8,1,12,2,2,2,1,1,2,1,2
18039,1,2,2,2,12,1,2,2,1,1,2,1,1
18040,1,1,3,1,12,2,2,2,1,1,2,1,1
18041,1,2,3,1,4,2,2,2,1,2,2,1,2
18042,1,1,9,1,1,2,2,2,1,1,2,1,1
18043,2,2,8,2,12,1,1,1,1,1,1,1,1
18044,1,1,3,2,10,1,2,1,1,1,2,1,2
18045,1,2,5,2,6,1,2,2,1,1,2,1,1
18046,1,1,5,1,3,2,2,2,1,1,2,1,2
18047,1,2,5,2,3,1,2,2,1,2,2,1,1
18048,2,2,5,2,6,1,2,2,1,1,2,1,1
18049,1,2,1,2,10,1,2,1,2,1,1,1,1
18050,1,2,3,1,10,2,2,2,1,2,2,2,2
18051,1,2,5,2,3,1,2,2,1,1,2,1,1
18052,1,1,5,1,14,2,2,2,1,1,2,1,2
18053,1,2,8,2,1,1,2,1,1,1,2,1,1
18054,1,1,1,2,4,1,2,2,1,1,2,1,1
18055,1,2,3,1,4,2,2,2,1,1,3,1,2
18056,1,2,3,1,13,2,2,2,1,1,2,1,1
18057,1,2,5,1,10,2,2,2,1,1,2,1,2
18058,1,2,3,2,10,1,1,2,1,1,2,1,2
18059,2,2,9,2,8,1,2,1,1,1,1,1,1
18060,1,1,6,1,4,2,2,2,1,1,2,1,2
18061,1,2,9,2,3,1,2,2,1,1,2,1,1
18062,1,2,5,1,3,2,2,2,1,1,2,1,2
18063,1,1,3,1,10,2,2,2,2,1,2,1,2
18064,1,2,8,2,1,1,2,1,1,1,2,1,1
18065,1,1,6,2,10,1,2,1,1,1,2,1,1
18066,1,2,5,1,3,2,2,2,1,1,2,1,1
18067,1,1,5,1,3,2,2,2,1,1,2,1,2
18068,1,2,3,2,4,1,2,1,1,1,2,1,1
18069,1,2,8,2,14,1,2,2,1,1,2,1,1
18070,1,1,4,2,10,1,2,2,1,1,2,2,2
18071,1,2,8,2,5,1,2,2,1,1,2,1,1
18072,1,2,5,2,8,1,2,1,1,1,1,1,1
18073,1,2,7,1,1,2,2,2,1,1,2,1,1
18074,2,2,5,2,8,1,2,2,1,1,1,1,1
18075,1,2,10,2,8,1,2,2,1,1,1,2,1
18076,1,1,8,1,5,2,2,2,1,1,3,1,1
18077,1,1,1,1,3,2,2,2,1,1,2,1,1
18078,1,2,9,1,3,2,2,2,1,1,2,2,1
18079,1,2,9,2,4,1,2,1,1,1,2,1,2
18080,2,2,3,1,10,2,2,2,1,1,2,1,2
18081,1,1,5,1,4,2,2,2,1,1,2,1,1
18082,1,2,5,2,4,1,2,1,1,1,2,1,1
18083,2,2,8,2,13,1,2,1,1,1,3,1,1
18084,2,2,5,1,14,2,2,2,1,1,2,1,1
18085,1,2,8,2,8,1,1,1,1,1,2,1,1
18086,2,2,8,2,12,1,2,1,1,1,1,1,1
18087,1,2,1,2,1,1,2,1,1,1,2,1,1
