,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
19984,3,3,5,3,3,1,5,2,1,1,3,2,1
19985,4,1,3,5,4,2,3,1,1,1,3,2,1
19986,6,3,2,3,3,1,5,2,1,1,4,2,1
19987,10,3,6,6,10,2,5,1,1,1,3,2,2
19988,7,3,10,3,14,1,5,2,1,1,3,2,1
19989,9,3,5,3,12,1,5,2,1,1,3,2,1
19990,6,3,3,3,4,6,3,1,1,1,4,2,2
19991,3,3,3,5,1,2,5,1,1,1,2,2,1
19992,3,3,8,3,12,1,5,2,1,1,3,2,1
19993,10,3,9,1,6,2,5,2,1,1,3,1,2
19994,2,6,5,3,4,1,5,2,1,1,3,2,1
19995,2,3,5,3,1,6,5,1,1,1,3,2,1
19996,5,3,3,1,13,5,5,2,1,1,3,1,2
19997,6,5,5,3,12,1,5,2,1,1,1,2,1
19998,4,3,9,1,8,5,5,1,1,1,2,2,1
19999,4,3,5,3,7,6,5,1,1,1,4,2,1
20000,10,3,3,7,1,2,5,1,1,1,2,2,1
20001,3,6,2,5,13,2,5,1,1,2,4,2,1
20002,6,6,3,3,10,1,5,2,1,1,3,2,1
20003,2,3,3,5,1,2,2,1,1,1,1,1,1
20004,1,3,9,5,8,4,5,2,1,1,2,2,1
20005,2,5,3,5,1,4,5,2,1,3,3,2,2
20006,5,3,9,1,3,2,5,2,1,1,3,2,1
20007,4,3,5,1,8,5,4,1,1,1,2,2,1
20008,8,4,3,3,4,1,5,2,1,1,4,2,2
20009,3,2,6,4,10,2,5,1,1,1,3,2,1
20010,4,3,3,3,4,1,5,2,1,1,3,2,1
20011,3,3,2,3,3,1,5,2,1,1,4,2,1
20012,9,3,8,3,10,1,5,2,1,1,3,2,2
20013,15,3,6,5,4,2,3,2,1,1,4,2,2
20014,5,3,2,1,10,5,5,1,1,1,3,2,2
20015,4,5,8,3,12,1,3,2,1,1,4,2,2
20016,10,3,5,1,12,2,5,1,1,1,3,2,1
20017,2,3,2,3,1,3,5,1,1,2,3,2,1
20018,12,2,6,7,10,2,5,1,1,1,3,2,1
20019,2,3,2,5,8,4,5,2,1,1,2,2,1
20020,8,2,5,1,1,2,5,1,1,1,3,2,1
20021,5,3,8,3,12,1,5,2,1,1,3,2,2
20022,2,3,5,5,1,4,2,1,1,1,3,1,1
20023,12,3,5,3,8,1,5,2,1,1,2,2,1
20024,11,3,8,3,12,1,5,2,1,2,4,2,1
20025,9,3,8,3,3,1,5,2,1,1,3,2,2
20026,3,3,5,3,14,1,5,2,1,2,3,2,1
20027,7,3,5,3,5,1,1,2,1,1,3,2,1
20028,10,5,8,3,5,1,5,2,1,1,2,2,1
20029,5,3,3,5,10,2,5,1,1,1,4,2,1
20030,4,6,8,1,8,5,3,1,1,1,3,2,1
20031,4,3,3,5,8,2,2,2,1,1,3,1,1
20032,4,3,3,3,4,1,5,2,1,2,3,2,2
20033,5,3,5,5,6,3,5,2,1,1,3,2,1
20034,3,6,6,3,1,1,5,2,1,1,3,2,1
20035,2,3,5,3,7,1,5,2,1,1,3,2,1
20036,8,3,3,1,12,2,5,1,1,1,3,2,2
20037,7,3,2,3,3,1,5,2,1,1,3,2,1
20038,8,3,8,3,8,6,5,1,1,1,3,2,2
20039,6,3,7,1,10,2,5,1,1,1,4,2,1
20040,9,6,5,1,1,2,5,1,1,1,3,2,1
20041,3,3,3,5,1,4,3,1,1,1,3,2,1
20042,8,3,9,4,7,2,2,1,1,1,2,1,1
20043,5,3,3,5,10,2,5,2,1,1,3,2,2
20044,7,1,8,3,4,1,5,2,1,1,3,2,2
20045,5,3,8,3,3,1,5,2,1,1,3,2,1
20046,4,3,5,1,1,4,5,2,1,1,3,2,1
20047,7,3,10,3,3,6,5,1,1,1,3,1,1
20048,5,3,9,3,3,6,5,1,1,1,4,2,1
20049,4,3,5,3,4,1,3,2,1,1,4,2,1
20050,7,3,3,3,12,1,5,2,1,1,3,2,1
20051,4,3,5,1,7,4,5,2,1,1,4,2,1
20052,2,3,8,5,8,4,5,1,1,1,3,2,1
20053,5,3,5,5,14,4,2,2,1,1,4,2,1
20054,2,3,5,5,6,4,5,1,1,1,2,2,1
20055,9,3,9,6,7,2,5,1,1,1,3,2,1
20056,3,3,3,5,1,4,5,1,1,1,2,1,1
20057,7,3,5,1,3,5,5,1,1,1,3,2,1
20058,4,3,2,3,1,6,5,1,1,1,3,2,1
20059,6,3,3,3,3,1,5,2,1,1,1,2,1
20060,9,3,5,3,10,1,5,2,1,1,3,2,2
20061,4,3,8,3,1,1,5,2,1,1,3,2,2
20062,4,3,6,3,10,1,5,2,1,1,3,2,2
20063,5,3,3,5,4,4,5,2,1,1,4,2,1
20064,3,3,5,5,1,4,5,1,1,1,3,2,1
20065,3,3,3,5,12,2,5,2,1,1,3,2,1
20066,5,3,3,3,12,1,5,2,1,1,4,2,2
20067,8,3,9,4,7,2,5,1,1,1,3,1,1
20068,7,3,5,1,4,2,1,1,1,1,3,2,1
20069,7,4,2,1,4,2,5,2,1,1,4,2,1
20070,2,3,5,5,6,4,1,2,1,1,3,2,1
20071,4,3,8,5,1,3,5,2,1,1,3,2,1
20072,6,4,8,1,8,5,5,2,1,1,4,2,1
20073,2,3,5,5,10,4,5,2,1,1,3,2,1
20074,5,5,5,1,3,2,5,2,1,1,3,2,1
20075,2,3,8,5,6,4,5,2,1,1,2,2,1
20076,6,3,7,3,10,1,5,2,3,1,4,2,2
20077,8,2,5,3,8,6,5,1,1,1,3,2,1
20078,2,3,5,3,3,1,5,2,1,1,3,2,1
20079,2,3,8,5,8,4,5,1,1,1,1,2,1
20080,2,6,8,5,10,4,5,2,1,1,2,2,1
20081,8,3,3,3,3,1,5,2,1,1,2,2,2
20082,6,3,3,3,4,1,5,2,1,1,4,2,2
20083,10,3,8,3,13,1,5,2,1,1,2,2,2
20084,2,5,9,4,1,5,1,1,1,1,3,2,1
20085,2,3,3,5,12,4,5,2,1,1,3,2,1
20086,2,3,5,5,8,2,5,1,1,1,3,2,1
20087,7,3,10,3,10,1,5,2,1,1,3,2,1
20088,5,3,9,1,7,2,5,2,1,1,4,2,1
20089,5,3,8,3,12,1,5,2,1,1,3,2,1
20090,3,3,5,3,10,1,5,2,1,1,3,2,2
20091,9,3,2,3,3,1,5,2,1,1,3,2,2
20092,6,3,8,1,4,2,5,1,1,1,4,2,1
20093,10,4,6,3,12,1,5,2,1,1,3,2,2
20094,3,3,5,5,11,4,5,2,1,1,3,1,1
20095,3,3,5,5,12,2,5,2,1,1,3,2,1
20096,4,3,3,3,10,1,5,2,1,1,4,2,2
20097,3,3,5,5,1,2,5,1,1,1,3,2,1
20098,6,3,5,1,7,2,5,2,1,1,3,2,1
20099,8,1,6,3,1,1,5,2,1,1,3,2,2
20100,6,3,3,1,8,2,5,1,1,1,3,2,1
20101,9,3,5,1,3,5,5,2,1,1,3,2,1
20102,3,3,3,3,12,1,5,2,1,1,4,2,1
20103,10,3,6,1,10,3,3,2,1,1,3,2,1
20104,3,3,8,5,1,2,5,1,1,1,3,2,1
20105,2,3,5,5,7,5,5,2,1,1,3,1,1
20106,6,3,3,5,1,5,3,1,1,1,3,2,1
20107,3,3,5,3,3,1,3,2,1,1,3,2,1
20108,2,3,8,5,3,4,5,1,1,1,2,2,1
20109,3,3,5,3,3,1,5,2,1,1,4,2,2
20110,2,3,9,5,12,4,5,1,1,1,1,2,1
20111,4,6,1,3,8,1,5,2,1,1,3,2,1
20112,3,3,10,5,8,4,4,2,1,1,3,1,1
20113,7,3,5,7,7,2,5,1,1,1,2,2,1
20114,2,3,8,5,12,4,5,1,1,1,2,2,1
20115,9,3,5,1,12,2,5,1,1,1,3,1,1
20116,4,2,3,5,10,2,5,1,1,1,4,2,2
20117,2,6,8,5,1,4,5,1,1,1,1,2,1
20118,6,5,5,3,3,1,5,2,1,1,2,2,1
20119,5,3,8,3,7,1,5,2,1,1,3,2,1
20120,5,2,3,3,10,1,5,2,1,1,3,2,2
20121,2,3,5,5,12,2,2,1,1,1,3,2,1
20122,3,3,5,5,8,2,3,1,1,1,3,2,1
20123,6,3,8,3,14,1,5,2,1,1,4,2,2
20124,3,3,1,5,3,5,5,2,1,1,3,2,1
20125,5,3,5,3,1,6,5,1,1,1,3,2,2
20126,11,3,9,5,3,3,5,2,1,1,3,2,1
20127,4,3,3,5,4,2,2,1,1,1,3,1,1
20128,5,3,10,6,8,5,5,1,1,1,3,2,1
20129,6,2,3,1,10,4,5,1,1,1,3,2,1
20130,4,6,6,3,10,6,3,1,1,1,3,2,2
20131,4,5,8,3,7,1,5,2,1,1,3,2,1
20132,6,6,4,1,10,2,5,1,1,1,4,2,2
20133,3,3,5,1,12,5,5,1,1,1,2,2,1
20134,5,3,8,6,8,5,5,1,1,1,4,2,1
20135,3,3,3,5,8,4,5,2,1,1,3,2,1
20136,8,2,8,3,14,1,3,2,1,1,2,2,1
20137,6,6,6,3,10,1,5,2,1,1,4,2,2
20138,4,6,6,3,10,1,5,2,1,1,3,2,2
20139,2,4,8,5,4,2,5,2,1,1,3,2,1
20140,4,3,5,5,7,2,5,2,1,1,3,2,1
20141,6,4,1,3,4,6,5,1,1,1,3,2,2
20142,6,3,6,3,4,1,5,2,1,1,3,2,2
20143,4,2,1,1,11,2,5,2,1,1,4,2,1
20144,2,2,8,5,1,4,5,2,1,1,3,2,1
20145,5,5,3,5,8,2,3,1,1,1,4,2,1
20146,6,3,8,3,12,1,5,2,1,1,3,2,2
20147,8,2,6,3,10,1,5,2,1,1,3,2,1
20148,3,3,5,3,3,1,5,2,1,1,3,2,1
20149,8,2,5,6,11,2,3,2,1,1,3,2,1
20150,5,3,5,3,12,1,5,2,1,1,3,2,1
20151,2,3,9,5,12,4,5,2,1,1,2,2,1
20152,9,3,9,3,3,1,5,2,1,1,4,2,1
20153,9,4,8,3,4,1,5,2,1,1,3,2,2
20154,2,3,5,5,12,4,5,1,1,1,2,2,1
20155,5,3,8,6,8,5,5,1,1,1,3,2,1
20156,5,3,5,3,12,1,5,2,1,1,3,2,1
20157,7,3,8,4,1,2,5,1,1,1,3,2,1
20158,3,3,8,3,10,1,2,2,1,1,3,1,2
20159,5,2,8,3,11,1,5,2,1,1,4,2,1
20160,4,3,5,1,3,2,5,2,1,1,2,2,1
20161,7,3,3,3,13,1,5,2,1,1,3,2,1
20162,10,3,5,3,12,1,5,2,1,1,3,2,2
20163,4,3,5,6,14,2,5,2,1,1,3,2,1
20164,7,3,8,3,3,1,3,2,1,1,3,2,2
20165,5,3,3,5,4,2,5,1,1,1,3,2,1
20166,6,3,8,3,3,1,5,2,1,1,3,2,2
20167,3,3,8,1,1,3,5,1,1,1,3,2,1
20168,6,3,8,1,12,2,5,2,1,1,3,2,1
20169,4,3,3,3,14,1,5,2,1,1,3,2,1
20170,8,3,3,5,4,2,5,2,1,1,4,2,2
20171,9,5,8,3,5,1,5,2,1,1,3,2,1
20172,7,3,3,5,14,2,5,2,1,1,2,2,1
20173,9,3,8,3,7,1,5,2,1,1,4,2,1
20174,3,3,1,5,9,2,5,1,1,1,4,2,1
20175,3,3,5,5,7,2,5,1,1,1,3,2,1
20176,6,3,6,3,13,1,5,2,1,1,2,2,2
20177,6,3,5,3,3,1,5,2,1,1,3,2,2
20178,4,3,8,3,4,1,5,2,1,1,4,2,2
20179,3,3,5,5,3,4,5,2,1,1,3,2,1
20180,4,3,3,3,4,1,5,2,1,1,4,2,2
20181,9,3,2,1,1,5,3,1,1,1,3,2,1
20182,4,5,2,3,10,1,4,2,1,1,4,2,1
20183,4,3,2,3,6,1,5,2,1,1,3,2,1
20184,9,4,7,3,10,1,5,2,3,1,4,2,2
20185,4,3,3,3,4,1,5,2,1,1,3,2,2
20186,3,3,3,5,12,2,5,1,1,1,3,2,1
20187,4,5,8,5,12,3,2,2,1,3,3,1,1
20188,3,3,6,3,10,1,5,2,1,1,3,2,2
20189,11,3,5,5,8,3,3,1,1,1,1,2,1
20190,10,3,5,3,3,1,5,2,1,1,3,2,2
20191,4,3,3,3,10,1,5,2,1,1,3,2,1
20192,3,3,5,5,3,3,5,2,1,1,3,2,1
20193,2,3,5,5,6,4,5,2,1,1,3,2,1
20194,3,3,3,5,12,2,5,2,1,1,4,2,2
20195,6,3,5,3,13,1,5,2,1,1,3,2,2
20196,4,2,3,3,4,1,5,2,1,1,4,2,2
20197,9,3,3,3,10,1,5,2,1,2,3,2,2
20198,2,3,3,5,4,4,2,2,1,1,2,2,1
20199,2,3,9,5,8,3,5,2,1,1,3,1,1
20200,9,2,2,6,10,5,3,1,1,1,3,2,1
20201,5,4,5,3,4,1,5,2,1,1,3,2,2
20202,5,3,9,5,3,2,3,2,1,1,3,2,1
20203,9,3,10,1,14,5,5,2,1,1,4,2,1
20204,5,3,5,1,12,5,5,1,1,1,3,2,1
20205,5,2,2,3,11,1,5,2,1,1,3,2,2
20206,7,3,5,3,12,4,5,1,1,1,3,2,2
20207,8,6,4,3,1,1,5,2,1,1,4,2,2
20208,2,3,8,5,12,4,3,2,1,1,2,2,1
20209,5,3,6,5,3,2,5,2,1,1,4,2,2
20210,6,3,8,1,5,2,5,1,1,1,3,2,1
20211,3,3,5,5,8,4,5,1,1,1,2,2,1
20212,3,3,3,5,4,2,2,1,1,1,3,1,1
20213,2,3,5,5,4,2,5,2,1,1,3,2,1
20214,4,3,5,3,8,1,5,2,1,1,2,1,1
20215,7,4,8,3,14,1,5,2,1,1,4,2,2
20216,5,3,8,5,3,4,5,2,1,1,4,2,1
20217,5,3,5,1,8,5,5,1,1,1,3,2,1
20218,2,3,1,3,1,6,1,1,1,1,3,2,2
20219,8,5,3,3,4,1,5,2,1,1,3,2,2
20220,6,3,8,4,8,2,3,1,1,1,3,2,1
20221,5,2,8,1,1,5,5,1,1,1,3,2,1
20222,4,3,8,3,5,1,5,2,1,1,4,2,2
20223,7,3,8,3,3,3,2,2,1,1,3,1,1
20224,7,3,5,6,12,2,5,1,1,1,3,2,1
20225,9,3,5,3,8,1,5,2,1,1,3,2,1
20226,2,3,5,5,1,4,5,2,1,1,3,2,1
20227,8,3,6,3,4,1,5,2,1,1,4,2,2
20228,7,6,8,1,10,5,5,2,1,1,2,2,1
20229,6,3,10,4,3,2,5,2,1,1,3,1,1
20230,2,3,8,5,12,4,5,1,1,1,2,2,1
20231,3,3,3,5,3,4,5,2,1,1,3,2,1
20232,5,3,6,3,13,1,5,2,1,1,4,2,2
20233,5,3,9,3,8,1,3,2,1,1,3,2,1
20234,6,3,5,3,14,1,5,2,1,1,2,2,1
20235,9,5,9,3,12,1,5,2,1,1,1,2,1
20236,5,3,5,3,13,1,5,2,1,1,4,2,2
20237,7,3,9,1,12,2,5,1,1,1,3,2,1
20238,4,3,8,1,8,2,5,1,1,1,3,2,1
20239,7,1,8,1,14,2,5,2,1,1,3,2,1
20240,7,6,6,1,11,2,5,2,1,1,4,2,1
20241,4,5,3,3,10,1,5,2,1,1,4,2,2
20242,5,3,5,5,7,4,5,2,1,1,3,2,1
20243,10,3,8,5,3,2,5,1,1,1,3,2,2
20244,8,3,2,3,8,1,5,2,1,1,3,2,1
20245,3,3,3,5,13,2,5,2,1,1,3,2,1
20246,6,3,8,5,12,2,3,2,1,1,3,2,1
20247,5,3,5,5,8,4,5,1,1,1,2,2,1
20248,4,3,8,3,3,1,5,2,1,1,3,2,2
20249,5,3,1,3,4,6,5,1,1,2,3,2,2
20250,5,6,3,5,10,2,5,2,1,1,3,2,1
20251,9,3,5,3,7,1,5,2,1,1,3,2,2
20252,2,3,10,5,3,4,5,2,1,2,3,2,1
20253,4,3,9,3,4,6,5,1,1,1,3,2,1
20254,4,3,5,6,6,5,5,2,1,1,3,1,1
20255,12,3,10,1,8,2,3,2,1,1,3,2,1
20256,8,3,5,3,14,1,5,2,1,1,4,2,2
20257,4,3,3,5,7,2,5,1,1,1,3,2,1
20258,8,3,4,5,10,2,5,2,1,1,3,2,2
20259,4,3,5,3,3,1,5,2,1,2,4,2,2
20260,4,3,3,5,10,2,5,2,1,1,4,2,1
20261,4,3,8,3,11,1,3,2,1,1,2,2,1
20262,4,3,8,5,12,2,5,2,1,1,4,2,2
20263,5,3,6,3,1,1,5,2,1,1,3,2,1
20264,6,3,8,1,1,4,5,1,1,1,3,2,2
20265,5,6,3,1,10,2,5,1,1,1,3,2,1
20266,2,3,9,5,8,3,5,1,1,1,2,2,1
20267,4,3,8,5,10,2,5,2,1,1,3,2,1
20268,7,3,6,4,1,5,5,1,1,1,3,2,1
20269,10,3,3,3,10,1,5,2,1,1,3,2,1
20270,10,3,9,3,12,1,5,2,1,1,3,2,1
20271,9,3,4,3,4,1,5,2,1,1,4,2,2
20272,2,3,5,5,3,4,5,2,1,1,3,2,1
20273,8,3,6,3,12,1,5,2,1,1,4,2,2
20274,11,6,8,7,1,2,5,1,1,1,3,2,1
20275,6,3,5,3,1,6,5,1,1,1,3,2,2
20276,4,3,5,5,8,4,5,1,1,1,3,2,1
20277,7,3,9,3,3,1,5,2,1,1,3,2,1
20278,9,3,3,1,4,2,5,2,1,1,3,2,1
20279,4,3,5,5,8,4,5,1,1,1,3,2,1
20280,6,3,5,6,1,5,5,1,1,1,3,2,1
20281,6,3,2,3,13,1,5,2,1,1,3,2,2
20282,10,3,8,1,12,2,5,1,1,1,4,2,1
20283,4,2,8,3,11,1,5,2,1,1,4,2,2
20284,8,3,3,5,1,5,5,2,1,1,2,2,1
20285,8,3,9,3,7,1,2,2,1,1,3,1,1
20286,2,3,5,5,12,2,5,2,1,1,3,2,1
20287,7,3,10,3,7,1,5,2,1,1,3,2,1
20288,9,3,5,3,3,1,5,2,1,1,3,2,1
20289,5,3,5,3,3,1,5,2,1,1,3,2,2
20290,5,5,7,3,10,1,5,2,1,1,4,2,2
20291,4,5,5,1,8,5,5,1,1,1,3,2,1
20292,6,5,3,3,4,1,5,2,1,1,4,1,1
20293,4,3,8,5,3,2,5,2,1,1,4,2,1
20294,6,2,6,3,10,1,5,2,1,1,3,2,1
20295,6,5,7,3,10,1,5,2,1,1,2,2,2
20296,6,3,8,3,1,1,5,2,1,1,3,2,2
20297,6,3,5,3,1,1,5,2,1,1,3,2,2
20298,7,6,8,3,3,1,5,2,1,1,3,2,2
20299,5,5,7,5,10,2,5,2,1,3,3,2,2
20300,7,3,2,3,7,1,5,2,1,1,3,2,1
20301,2,6,8,5,8,4,5,1,1,1,3,2,1
20302,2,3,10,5,8,2,5,2,1,1,4,1,1
20303,2,3,3,3,12,1,5,2,1,1,3,2,2
20304,5,4,8,3,5,1,5,2,1,1,4,2,1
20305,5,3,2,1,7,2,5,1,1,1,2,2,1
20306,6,3,5,1,3,5,5,2,1,1,3,2,1
20307,3,3,1,5,12,4,5,1,1,1,3,2,1
20308,2,3,5,5,1,3,5,1,1,1,3,2,1
20309,2,3,8,5,6,4,5,2,1,1,1,2,1
20310,4,3,5,3,4,6,5,1,1,1,3,2,1
20311,2,3,5,6,7,4,5,2,1,1,3,2,1
20312,7,3,6,1,14,2,5,2,1,1,3,2,2
20313,7,2,7,3,11,1,5,2,1,1,3,2,2
20314,7,3,2,1,4,5,5,1,1,1,3,2,1
20315,3,3,8,5,11,2,5,2,1,1,3,2,1
20316,7,5,3,3,4,4,5,2,1,1,4,2,1
20317,2,3,8,5,10,4,5,1,1,1,1,2,1
20318,4,5,5,3,4,1,5,2,1,1,4,2,1
20319,7,3,10,3,3,1,5,2,1,1,3,1,1
20320,2,3,8,5,6,4,5,2,1,1,2,2,1
20321,3,3,5,3,7,1,5,2,1,1,3,2,1
20322,4,3,9,3,7,1,3,2,1,1,3,2,1
20323,2,3,5,3,3,1,5,2,1,1,3,2,1
20324,2,3,9,5,9,4,5,2,1,1,3,1,1
20325,4,3,8,3,8,1,5,2,1,1,4,1,1
20326,7,3,10,5,7,4,5,2,1,1,3,1,1
20327,6,3,5,6,1,5,5,1,1,1,3,2,1
20328,10,5,10,3,3,1,5,2,1,1,3,2,1
20329,4,3,3,5,10,2,5,2,1,1,4,2,1
20330,3,3,8,3,14,1,5,2,1,1,3,2,1
20331,2,3,9,5,12,4,5,1,1,1,3,2,1
20332,9,5,3,3,10,1,5,2,1,1,3,2,2
20333,6,3,8,3,4,1,5,2,1,1,4,2,2
20334,10,3,5,3,7,1,5,2,1,1,3,2,1
20335,7,3,5,1,4,5,3,1,1,1,3,2,2
20336,10,3,9,3,7,1,5,2,1,1,3,2,1
20337,4,3,9,3,7,1,5,2,1,1,4,2,1
20338,7,3,3,3,10,1,5,2,1,1,3,1,2
20339,9,3,5,3,6,1,5,2,1,1,3,2,2
20340,8,3,2,3,14,1,5,2,1,1,4,2,2
20341,9,5,6,3,10,1,5,2,1,1,3,2,2
20342,2,3,8,5,1,4,4,1,1,1,3,2,1
20343,7,3,2,1,13,3,5,1,1,1,3,2,1
20344,2,3,8,5,10,2,5,1,1,1,3,2,1
20345,5,3,5,3,4,1,5,2,1,1,3,2,1
20346,6,3,8,3,13,1,5,2,1,1,3,2,1
20347,2,3,5,5,8,4,5,1,1,1,2,2,1
20348,8,3,4,3,10,1,5,2,1,2,4,2,2
20349,4,2,5,3,14,6,5,1,1,1,2,2,1
20350,8,3,8,3,3,1,5,2,1,1,3,2,2
20351,7,1,8,5,1,5,3,1,1,1,3,2,1
20352,7,3,1,3,14,1,5,2,1,1,4,2,1
20353,2,3,8,5,12,3,3,1,1,1,3,2,1
20354,7,3,6,3,13,1,2,2,1,1,3,1,2
20355,6,3,5,1,8,2,5,1,1,1,3,2,1
20356,8,4,8,3,3,1,5,2,1,1,3,2,1
20357,9,2,1,7,1,2,3,1,1,1,3,2,1
20358,5,3,8,1,13,2,1,1,1,1,3,2,1
20359,4,3,5,3,3,1,5,2,1,1,3,2,1
20360,3,3,8,3,1,1,5,2,1,2,3,2,1
20361,2,3,8,5,1,3,5,1,1,1,2,2,1
20362,4,3,8,5,10,2,3,2,1,1,3,2,1
20363,6,3,8,1,12,2,5,1,1,1,1,2,1
20364,2,3,1,5,1,4,5,1,1,1,2,2,1
20365,2,3,2,5,13,2,5,1,1,1,3,2,1
20366,3,1,8,5,13,4,5,1,1,1,3,2,1
20367,4,3,3,3,8,6,5,1,1,1,3,2,1
20368,2,3,8,5,4,4,5,1,1,1,3,2,1
20369,6,3,9,3,3,1,2,2,1,1,3,1,1
20370,8,6,5,1,1,2,5,1,1,1,3,1,1
20371,10,3,10,1,8,5,5,1,1,1,3,2,1
20372,5,3,5,3,7,1,5,2,1,1,3,2,1
20373,5,3,5,3,3,1,5,2,1,1,3,2,2
20374,7,4,5,3,4,1,5,2,1,1,4,2,2
20375,6,2,5,3,4,1,5,2,1,1,3,2,2
20376,8,3,5,3,11,1,5,2,1,1,3,2,2
20377,5,3,3,3,14,1,5,2,1,1,3,2,1
20378,7,1,3,3,1,1,5,2,1,1,3,1,2
20379,2,3,8,5,1,4,5,2,1,1,3,2,1
20380,7,4,2,3,4,1,5,2,1,1,4,2,2
20381,2,3,5,5,3,4,5,2,1,1,2,2,1
20382,2,3,9,1,8,2,5,1,1,1,3,2,1
20383,3,3,5,5,3,2,5,2,1,1,3,2,1
20384,6,3,1,1,10,5,5,1,1,1,3,2,1
20385,2,5,8,5,5,4,5,2,1,1,3,2,1
20386,2,3,8,5,13,2,5,1,1,1,1,2,1
20387,7,3,5,3,14,1,5,2,1,1,4,2,1
20388,1,3,9,5,8,4,3,2,1,1,2,2,1
20389,5,3,8,1,12,5,5,1,1,1,3,2,1
20390,3,3,9,3,7,1,5,2,1,1,3,1,1
20391,4,3,2,3,4,6,3,1,1,1,3,2,1
20392,6,3,5,1,14,2,3,2,1,1,2,1,1
20393,8,3,2,3,4,1,5,2,1,1,3,2,2
20394,4,3,8,6,3,2,5,2,1,1,3,2,1
20395,7,5,8,3,4,1,5,2,1,1,4,2,1
20396,4,3,5,3,12,1,5,2,1,1,3,2,1
20397,5,3,6,3,12,1,5,2,1,1,3,2,2
20398,5,3,8,5,8,2,5,2,1,1,3,2,1
20399,7,3,8,7,8,5,5,1,1,1,3,2,1
20400,5,5,8,3,4,1,5,2,1,1,4,2,1
20401,8,3,1,3,7,1,5,2,1,1,3,2,2
20402,5,3,6,3,10,6,5,1,1,1,4,2,2
20403,11,4,8,3,12,1,5,2,1,1,3,2,1
20404,7,5,9,1,5,5,5,2,1,1,4,2,1
20405,2,3,5,5,6,2,5,2,1,1,3,2,1
20406,8,3,8,3,3,1,5,2,1,1,3,2,1
20407,1,3,9,5,12,4,5,1,1,1,1,2,1
20408,2,3,9,5,8,4,5,2,1,1,2,2,1
20409,10,3,5,7,7,2,5,1,1,1,3,2,1
20410,7,3,3,3,4,1,5,2,1,1,3,2,2
20411,3,3,8,5,4,4,3,1,1,1,3,2,1
20412,9,3,10,3,8,1,5,2,1,1,3,1,1
20413,5,5,5,1,4,5,5,2,1,1,4,2,1
20414,6,3,6,3,10,1,5,2,1,1,3,2,2
20415,4,3,3,1,4,2,5,2,1,1,3,2,1
20416,2,3,8,5,1,2,5,1,1,1,2,2,1
20417,7,3,3,3,4,1,5,2,1,1,4,1,2
20418,2,3,8,5,14,2,5,1,1,1,2,2,1
20419,3,3,10,5,9,2,5,1,1,1,3,1,1
20420,2,3,9,5,8,4,5,2,1,1,1,2,1
20421,2,3,5,5,6,4,5,2,1,1,3,2,1
20422,7,3,8,3,14,1,5,2,1,1,4,2,1
20423,4,3,5,5,8,3,1,1,1,1,3,2,1
20424,5,3,5,1,3,4,5,2,1,1,3,2,1
20425,11,5,3,3,4,1,5,2,1,1,1,2,2
20426,2,3,8,5,8,4,5,2,1,2,2,2,1
20427,2,3,9,5,8,4,5,2,1,1,1,2,1
20428,5,3,5,5,1,4,3,2,1,1,3,2,1
20429,2,3,8,5,7,4,5,2,1,1,2,2,1
20430,12,5,5,3,5,1,5,2,1,1,3,2,1
20431,5,3,8,3,3,1,5,2,1,1,3,2,1
20432,4,3,1,3,3,1,5,2,1,1,3,2,2
20433,2,3,9,5,7,2,5,2,1,1,3,2,1
20434,2,3,5,5,1,4,5,1,1,1,3,2,1
20435,3,3,5,3,6,1,5,2,1,1,3,1,1
20436,11,4,9,3,12,1,5,2,1,1,2,2,1
20437,11,3,6,3,12,1,5,2,1,1,4,2,1
20438,10,3,6,5,10,2,5,1,1,1,3,2,1
20439,7,3,8,1,14,2,5,2,1,1,4,2,1
20440,2,3,3,5,10,2,5,1,1,1,3,2,1
20441,8,5,5,3,5,1,5,2,1,1,4,2,1
20442,3,3,3,3,3,1,5,2,1,1,4,2,2
20443,4,3,9,6,12,4,5,1,1,1,2,2,1
20444,8,3,5,3,7,1,5,2,1,1,4,2,1
20445,8,3,10,4,3,2,3,2,1,1,4,1,1
20446,4,6,3,3,10,1,5,2,1,1,3,2,2
20447,6,2,10,5,8,5,3,1,1,1,3,2,1
20448,4,5,8,3,7,1,5,2,1,1,3,2,1
20449,9,3,8,1,3,2,5,2,1,1,3,2,1
20450,6,5,8,3,7,1,5,2,1,1,3,2,2
20451,5,5,6,5,12,2,5,2,1,1,3,2,2
20452,5,3,10,3,5,1,5,2,1,1,4,1,1
20453,3,3,5,5,8,2,1,2,1,1,2,2,1
20454,2,3,5,5,3,4,5,2,1,1,3,2,1
20455,3,3,8,3,14,1,5,2,1,1,3,2,1
20456,10,3,9,3,7,1,3,2,1,1,3,2,1
20457,5,3,6,3,12,1,5,2,1,1,3,2,2
20458,9,5,9,5,3,2,5,2,1,1,3,1,1
20459,6,4,5,1,12,5,5,2,1,1,4,2,1
20460,6,4,5,3,3,1,5,2,1,1,3,2,1
20461,3,3,5,3,3,1,5,2,1,1,3,2,1
20462,4,6,5,5,4,2,5,2,1,1,4,2,1
20463,10,2,9,5,1,3,5,2,1,1,3,2,1
